"","X","id","Time","Sample","Value"
"2065",3385,1,8.5,"Cell_12",1.055228
"2066",3386,1,8.666667,"Cell_12",1.063487
"2067",3387,1,8.833333,"Cell_12",1.059224
"2068",3388,1,9,"Cell_12",1.05794
"2069",3389,1,9.166667,"Cell_12",1.04809
"2070",3390,1,9.333333,"Cell_12",1.043703
"2071",3391,1,9.5,"Cell_12",1.053701
"2072",3392,1,9.666667,"Cell_12",1.037272
"2073",3393,1,9.833333,"Cell_12",1.041081
"2074",3394,1,10,"Cell_12",1.043161
"2075",3395,2,0,"Cell_12",1.007467
"2076",3396,2,0.1666667,"Cell_12",0.9925425
"2077",3397,2,0.3333333,"Cell_12",1.007929
"2078",3398,2,0.5,"Cell_12",0.9975954
"2079",3399,2,0.6666667,"Cell_12",0.9944269
"2080",3400,2,0.8333333,"Cell_12",1.001242
"2081",3401,2,1,"Cell_12",1.002762
"2082",3402,2,1.166667,"Cell_12",0.9968045
"2083",3403,2,1.333333,"Cell_12",1.012501
"2084",3404,2,1.5,"Cell_12",1.016507
"2085",3405,2,1.666667,"Cell_12",0.9846559
"2086",3406,2,1.833333,"Cell_12",1.012212
"2087",3407,2,2,"Cell_12",0.9713711
"2088",3408,2,2.166667,"Cell_12",0.9593463
"2089",3409,2,2.333333,"Cell_12",0.9749768
"2090",3410,2,2.5,"Cell_12",0.9630121
"2091",3411,2,2.666667,"Cell_12",0.97197
"2092",3412,2,2.833333,"Cell_12",0.9778916
"2093",3413,2,3,"Cell_12",0.9707987
"2094",3414,2,3.166667,"Cell_12",0.9915606
"2095",3415,2,3.333333,"Cell_12",0.9987907
"2096",3416,2,3.5,"Cell_12",1.005091
"2097",3417,2,3.666667,"Cell_12",1.027895
"2098",3418,2,3.833333,"Cell_12",1.037174
"2099",3419,2,4,"Cell_12",1.039144
"2100",3420,2,4.166667,"Cell_12",1.04362
"2101",3421,2,4.333334,"Cell_12",1.059533
"2102",3422,2,4.5,"Cell_12",1.067854
"2103",3423,2,4.666667,"Cell_12",1.061644
"2104",3424,2,4.833334,"Cell_12",1.063188
"2105",3425,2,5,"Cell_12",1.086052
"2106",3426,2,5.166667,"Cell_12",1.084846
"2107",3427,2,5.333334,"Cell_12",1.068579
"2108",3428,2,5.5,"Cell_12",1.064664
"2109",3429,2,5.666667,"Cell_12",1.060294
"2110",3430,2,5.833334,"Cell_12",1.059607
"2111",3431,2,6,"Cell_12",1.027061
"2112",3432,2,6.166667,"Cell_12",1.048446
"2113",3433,2,6.333334,"Cell_12",1.047276
"2114",3434,2,6.5,"Cell_12",1.036758
"2115",3435,2,6.666667,"Cell_12",1.0406
"2116",3436,2,6.833334,"Cell_12",1.034497
"2117",3437,2,7,"Cell_12",1.027664
"2118",3438,2,7.166667,"Cell_12",1.033961
"2119",3439,2,7.333334,"Cell_12",1.029851
"2120",3440,2,7.5,"Cell_12",1.022161
"2121",3441,2,7.666667,"Cell_12",1.03251
"2122",3442,2,7.833334,"Cell_12",1.033792
"2123",3443,2,8,"Cell_12",1.035789
"2124",3444,2,8.166667,"Cell_12",1.041597
"2125",3445,2,8.333333,"Cell_12",1.032879
"2126",3446,2,8.5,"Cell_12",1.010383
"2127",3447,2,8.666667,"Cell_12",1.024801
"2128",3448,2,8.833333,"Cell_12",1.033126
"2129",3449,2,9,"Cell_12",1.028159
"2130",3450,2,9.166667,"Cell_12",1.023707
"2131",3451,2,9.333333,"Cell_12",1.026831
"2132",3452,2,9.5,"Cell_12",1.013357
"2133",3453,2,9.666667,"Cell_12",1.029846
"2134",3454,2,9.833333,"Cell_12",1.00971
"2135",3455,2,10,"Cell_12",0.9948329
"2136",3516,3,0,"Cell_12",1.005785
"2137",3517,3,0.1666667,"Cell_12",0.9972004
"2138",3518,3,0.3333333,"Cell_12",0.9942397
"2139",3519,3,0.5,"Cell_12",1.003522
"2140",3520,3,0.6666667,"Cell_12",0.999366
"2141",3521,3,0.8333333,"Cell_12",1.002809
"2142",3522,3,1,"Cell_12",0.9999263
"2143",3523,3,1.166667,"Cell_12",1.005946
"2144",3524,3,1.333333,"Cell_12",1.011135
"2145",3525,3,1.5,"Cell_12",1.000128
"2146",3526,3,1.666667,"Cell_12",1.01023
"2147",3527,3,1.833333,"Cell_12",1.005417
"2148",3528,3,2,"Cell_12",1.014327
"2149",3529,3,2.166667,"Cell_12",1.057266
"2150",3530,3,2.333333,"Cell_12",1.072204
"2151",3531,3,2.5,"Cell_12",1.066595
"2152",3532,3,2.666667,"Cell_12",1.046963
"2153",3533,3,2.833333,"Cell_12",1.034807
"2154",3534,3,3,"Cell_12",1.02357
"2155",3535,3,3.166667,"Cell_12",1.020465
"2156",3536,3,3.333333,"Cell_12",1.009561
"2157",3537,3,3.5,"Cell_12",1.008203
"2158",3538,3,3.666667,"Cell_12",0.9995766
"2159",3539,3,3.833333,"Cell_12",0.9916965
"2160",3540,3,4,"Cell_12",0.9885249
"2161",3541,3,4.166667,"Cell_12",0.988606
"2162",3542,3,4.333334,"Cell_12",0.9891913
"2163",3543,3,4.5,"Cell_12",0.9983071
"2164",3544,3,4.666667,"Cell_12",0.9909235
"2165",3545,3,4.833334,"Cell_12",0.9934142
"2166",3546,3,5,"Cell_12",0.9921352
"2167",3547,3,5.166667,"Cell_12",0.992967
"2168",3548,3,5.333334,"Cell_12",0.9942074
"2169",3549,3,5.5,"Cell_12",0.9940481
"2170",3550,3,5.666667,"Cell_12",0.9942018
"2171",3551,3,5.833334,"Cell_12",0.9932926
"2172",3552,3,6,"Cell_12",0.9901616
"2173",3553,3,6.166667,"Cell_12",0.9922932
"2174",3554,3,6.333334,"Cell_12",0.991212
"2175",3555,3,6.5,"Cell_12",0.9864355
"2176",3556,3,6.666667,"Cell_12",0.9950754
"2177",3557,3,6.833334,"Cell_12",0.9853891
"2178",3558,3,7,"Cell_12",0.9884154
"2179",3559,3,7.166667,"Cell_12",0.9875685
"2180",3560,3,7.333334,"Cell_12",0.9883872
"2181",3561,3,7.5,"Cell_12",0.9846198
"2182",3562,3,7.666667,"Cell_12",0.9846974
"2183",3563,3,7.833334,"Cell_12",0.9847909
"2184",3564,3,8,"Cell_12",0.9789715
"2185",3565,3,8.166667,"Cell_12",0.9811237
"2186",3566,3,8.333333,"Cell_12",0.9777964
"2187",3567,3,8.5,"Cell_12",0.9763754
"2188",3568,3,8.666667,"Cell_12",0.9720191
"2189",3569,3,8.833333,"Cell_12",0.9790976
"2190",3570,3,9,"Cell_12",0.9755322
"2191",3571,3,9.166667,"Cell_12",0.9693741
"2192",3572,3,9.333333,"Cell_12",0.9712551
"2193",3573,3,9.5,"Cell_12",0.972518
"2194",3574,3,9.666667,"Cell_12",0.9657441
"2195",3575,3,9.833333,"Cell_12",0.9701488
"2196",3576,3,10,"Cell_12",0.9627835
"2197",3637,2,0,"Cell_13",0.9875549
"2198",3638,2,0.1666667,"Cell_13",1.010644
"2199",3639,2,0.3333333,"Cell_13",1.006272
"2200",3640,2,0.5,"Cell_13",1.005023
"2201",3641,2,0.6666667,"Cell_13",0.9907017
"2202",3642,2,0.8333333,"Cell_13",1.00258
"2203",3643,2,1,"Cell_13",0.9991365
"2204",3644,2,1.166667,"Cell_13",0.9830504
"2205",3645,2,1.333333,"Cell_13",1.011904
"2206",3646,2,1.5,"Cell_13",1.000483
"2207",3647,2,1.666667,"Cell_13",0.9751803
"2208",3648,2,1.833333,"Cell_13",1.006073
"2209",3649,2,2,"Cell_13",0.9515865
"2210",3650,2,2.166667,"Cell_13",0.9637889
"2211",3651,2,2.333333,"Cell_13",0.967891
"2212",3652,2,2.5,"Cell_13",0.9570718
"2213",3653,2,2.666667,"Cell_13",0.9660412
"2214",3654,2,2.833333,"Cell_13",0.9536828
"2215",3655,2,3,"Cell_13",1.024333
"2216",3656,2,3.166667,"Cell_13",0.9736702
"2217",3657,2,3.333333,"Cell_13",0.975545
"2218",3658,2,3.5,"Cell_13",0.97328
"2219",3659,2,3.666667,"Cell_13",0.9954661
"2220",3660,2,3.833333,"Cell_13",1.01087
"2221",3661,2,4,"Cell_13",1.017609
"2222",3662,2,4.166667,"Cell_13",1.035535
"2223",3663,2,4.333334,"Cell_13",1.050185
"2224",3664,2,4.5,"Cell_13",1.034343
"2225",3665,2,4.666667,"Cell_13",1.052487
"2226",3666,2,4.833334,"Cell_13",1.056583
"2227",3667,2,5,"Cell_13",1.036631
"2228",3668,2,5.166667,"Cell_13",1.022103
"2229",3669,2,5.333334,"Cell_13",1.030053
"2230",3670,2,5.5,"Cell_13",1.033375
"2231",3671,2,5.666667,"Cell_13",1.069024
"2232",3672,2,5.833334,"Cell_13",1.04045
"2233",3673,2,6,"Cell_13",1.052998
"2234",3674,2,6.166667,"Cell_13",1.047692
"2235",3675,2,6.333334,"Cell_13",1.024985
"2236",3676,2,6.5,"Cell_13",1.046802
"2237",3677,2,6.666667,"Cell_13",1.034099
"2238",3678,2,6.833334,"Cell_13",1.023306
"2239",3679,2,7,"Cell_13",1.014983
"2240",3680,2,7.166667,"Cell_13",1.006771
"2241",3681,2,7.333334,"Cell_13",1.018044
"2242",3682,2,7.5,"Cell_13",1.023662
"2243",3683,2,7.666667,"Cell_13",1.023889
"2244",3684,2,7.833334,"Cell_13",1.079801
"2245",3685,2,8,"Cell_13",1.037171
"2246",3686,2,8.166667,"Cell_13",1.038676
"2247",3687,2,8.333333,"Cell_13",1.010602
"2248",3688,2,8.5,"Cell_13",0.9887243
"2249",3689,2,8.666667,"Cell_13",1.01854
"2250",3690,2,8.833333,"Cell_13",0.9913921
"2251",3691,2,9,"Cell_13",0.9949125
"2252",3692,2,9.166667,"Cell_13",0.9931675
"2253",3693,2,9.333333,"Cell_13",0.9987797
"2254",3694,2,9.5,"Cell_13",1.001055
"2255",3695,2,9.666667,"Cell_13",0.9983842
"2256",3696,2,9.833333,"Cell_13",0.9935571
"2257",3697,2,10,"Cell_13",0.988368
"2258",3758,3,0,"Cell_13",1.011188
"2259",3759,3,0.1666667,"Cell_13",0.9894263
"2260",3760,3,0.3333333,"Cell_13",0.9921575
"2261",3761,3,0.5,"Cell_13",1.010215
"2262",3762,3,0.6666667,"Cell_13",0.9974161
"2263",3763,3,0.8333333,"Cell_13",1.007035
"2264",3764,3,1,"Cell_13",1.001225
"2265",3765,3,1.166667,"Cell_13",1.007878
"2266",3766,3,1.333333,"Cell_13",1.016964
"2267",3767,3,1.5,"Cell_13",0.9932653
"2268",3768,3,1.666667,"Cell_13",1.00894
"2269",3769,3,1.833333,"Cell_13",1.003481
"2270",3770,3,2,"Cell_13",1.026766
"2271",3771,3,2.166667,"Cell_13",1.114249
"2272",3772,3,2.333333,"Cell_13",1.136723
"2273",3773,3,2.5,"Cell_13",1.14192
"2274",3774,3,2.666667,"Cell_13",1.113705
"2275",3775,3,2.833333,"Cell_13",1.113164
"2276",3776,3,3,"Cell_13",1.114279
"2277",3777,3,3.166667,"Cell_13",1.104354
"2278",3778,3,3.333333,"Cell_13",1.08335
"2279",3779,3,3.5,"Cell_13",1.07753
"2280",3780,3,3.666667,"Cell_13",1.055141
"2281",3781,3,3.833333,"Cell_13",1.04163
"2282",3782,3,4,"Cell_13",1.030984
"2283",3783,3,4.166667,"Cell_13",1.028319
"2284",3784,3,4.333334,"Cell_13",1.025432
"2285",3785,3,4.5,"Cell_13",1.040496
"2286",3786,3,4.666667,"Cell_13",1.026939
"2287",3787,3,4.833334,"Cell_13",1.018529
"2288",3788,3,5,"Cell_13",1.022911
"2289",3789,3,5.166667,"Cell_13",1.023772
"2290",3790,3,5.333334,"Cell_13",1.02352
"2291",3791,3,5.5,"Cell_13",1.025277
"2292",3792,3,5.666667,"Cell_13",1.026161
"2293",3793,3,5.833334,"Cell_13",1.018325
"2294",3794,3,6,"Cell_13",1.009138
"2295",3795,3,6.166667,"Cell_13",1.014145
"2296",3796,3,6.333334,"Cell_13",1.008507
"2297",3797,3,6.5,"Cell_13",1.004712
"2298",3798,3,6.666667,"Cell_13",1.020126
"2299",3799,3,6.833334,"Cell_13",1.005935
"2300",3800,3,7,"Cell_13",1.0132
"2301",3801,3,7.166667,"Cell_13",1.018229
"2302",3802,3,7.333334,"Cell_13",1.022473
"2303",3803,3,7.5,"Cell_13",1.012251
"2304",3804,3,7.666667,"Cell_13",1.011973
"2305",3805,3,7.833334,"Cell_13",1.010418
"2306",3806,3,8,"Cell_13",0.9993532
"2307",3807,3,8.166667,"Cell_13",0.997826
"2308",3808,3,8.333333,"Cell_13",0.9993376
"2309",3809,3,8.5,"Cell_13",0.9934787
"2310",3810,3,8.666667,"Cell_13",0.9923983
"2311",3811,3,8.833333,"Cell_13",1.002233
"2312",3812,3,9,"Cell_13",0.9940576
"2313",3813,3,9.166667,"Cell_13",0.9948511
"2314",3814,3,9.333333,"Cell_13",0.9866572
"2315",3815,3,9.5,"Cell_13",0.9924256
"2316",3816,3,9.666667,"Cell_13",0.9835647
"2317",3817,3,9.833333,"Cell_13",0.9909923
"2318",3818,3,10,"Cell_13",0.9811584
"2319",3879,2,0,"Cell_14",0.9941667
"2320",3880,2,0.1666667,"Cell_14",1.002442
"2321",3881,2,0.3333333,"Cell_14",1.00968
"2322",3882,2,0.5,"Cell_14",1.00078
"2323",3883,2,0.6666667,"Cell_14",0.9930816
"2324",3884,2,0.8333333,"Cell_14",1.011719
"2325",3885,2,1,"Cell_14",0.999292
"2326",3886,2,1.166667,"Cell_14",1.000038
"2327",3887,2,1.333333,"Cell_14",1.039818
"2328",3888,2,1.5,"Cell_14",1.009897
"2329",3889,2,1.666667,"Cell_14",0.9929111
"2330",3890,2,1.833333,"Cell_14",1.020814
"2331",3891,2,2,"Cell_14",0.9708831
"2332",3892,2,2.166667,"Cell_14",0.992675
"2333",3893,2,2.333333,"Cell_14",0.9831765
"2334",3894,2,2.5,"Cell_14",0.968896
"2335",3895,2,2.666667,"Cell_14",0.9679053
"2336",3896,2,2.833333,"Cell_14",0.9586019
"2337",3897,2,3,"Cell_14",1.018028
"2338",3898,2,3.166667,"Cell_14",0.9856445
"2339",3899,2,3.333333,"Cell_14",0.9954984
"2340",3900,2,3.5,"Cell_14",0.9953203
"2341",3901,2,3.666667,"Cell_14",1.007817
"2342",3902,2,3.833333,"Cell_14",1.014729
"2343",3903,2,4,"Cell_14",1.016838
"2344",3904,2,4.166667,"Cell_14",1.033914
"2345",3905,2,4.333334,"Cell_14",1.039589
"2346",3906,2,4.5,"Cell_14",1.030807
"2347",3907,2,4.666667,"Cell_14",1.042704
"2348",3908,2,4.833334,"Cell_14",1.053467
"2349",3909,2,5,"Cell_14",1.038854
"2350",3910,2,5.166667,"Cell_14",1.023254
"2351",3911,2,5.333334,"Cell_14",1.030823
"2352",3912,2,5.5,"Cell_14",1.042453
"2353",3913,2,5.666667,"Cell_14",1.069888
"2354",3914,2,5.833334,"Cell_14",1.039712
"2355",3915,2,6,"Cell_14",1.050889
"2356",3916,2,6.166667,"Cell_14",1.035712
"2357",3917,2,6.333334,"Cell_14",1.014457
"2358",3918,2,6.5,"Cell_14",1.035128
"2359",3919,2,6.666667,"Cell_14",1.030564
"2360",3920,2,6.833334,"Cell_14",1.014097
"2361",3921,2,7,"Cell_14",1.013315
"2362",3922,2,7.166667,"Cell_14",0.99015
"2363",3923,2,7.333334,"Cell_14",1.008463
"2364",3924,2,7.5,"Cell_14",1.0087
"2365",3925,2,7.666667,"Cell_14",1.005896
"2366",3926,2,7.833334,"Cell_14",1.025757
"2367",3927,2,8,"Cell_14",1.006372
"2368",3928,2,8.166667,"Cell_14",1.02409
"2369",3929,2,8.333333,"Cell_14",0.9964969
"2370",3930,2,8.5,"Cell_14",0.9787669
"2371",3931,2,8.666667,"Cell_14",0.9982829
"2372",3932,2,8.833333,"Cell_14",0.9685599
"2373",3933,2,9,"Cell_14",0.9840813
"2374",3934,2,9.166667,"Cell_14",0.9794856
"2375",3935,2,9.333333,"Cell_14",0.9896092
"2376",3936,2,9.5,"Cell_14",0.9786805
"2377",3937,2,9.666667,"Cell_14",0.9800572
"2378",3938,2,9.833333,"Cell_14",0.9809083
"2379",3939,2,10,"Cell_14",0.9813039
"2380",4000,3,0,"Cell_14",1.014723
"2381",4001,3,0.1666667,"Cell_14",1.004496
"2382",4002,3,0.3333333,"Cell_14",1.007361
"2383",4003,3,0.5,"Cell_14",0.9910634
"2384",4004,3,0.6666667,"Cell_14",0.9829283
"2385",4005,3,0.8333333,"Cell_14",0.9790479
"2386",4006,3,1,"Cell_14",0.9800358
"2387",4007,3,1.166667,"Cell_14",0.9917637
"2388",4008,3,1.333333,"Cell_14",0.9874356
"2389",4009,3,1.5,"Cell_14",0.9907459
"2390",4010,3,1.666667,"Cell_14",0.9929791
"2391",4011,3,1.833333,"Cell_14",0.9936553
"2392",4012,3,2,"Cell_14",1.034135
"2393",4013,3,2.166667,"Cell_14",1.112273
"2394",4014,3,2.333333,"Cell_14",1.136349
"2395",4015,3,2.5,"Cell_14",1.142235
"2396",4016,3,2.666667,"Cell_14",1.135846
"2397",4017,3,2.833333,"Cell_14",1.108033
"2398",4018,3,3,"Cell_14",1.111103
"2399",4019,3,3.166667,"Cell_14",1.109565
"2400",4020,3,3.333333,"Cell_14",1.10018
"2401",4021,3,3.5,"Cell_14",1.107061
"2402",4022,3,3.666667,"Cell_14",1.114163
"2403",4023,3,3.833333,"Cell_14",1.128539
"2404",4024,3,4,"Cell_14",1.139396
"2405",4025,3,4.166667,"Cell_14",1.138944
"2406",4026,3,4.333334,"Cell_14",1.134588
"2407",4027,3,4.5,"Cell_14",1.140736
"2408",4028,3,4.666667,"Cell_14",1.136992
"2409",4029,3,4.833334,"Cell_14",1.134184
"2410",4030,3,5,"Cell_14",1.122094
"2411",4031,3,5.166667,"Cell_14",1.110384
"2412",4032,3,5.333334,"Cell_14",1.099404
"2413",4033,3,5.5,"Cell_14",1.078354
"2414",4034,3,5.666667,"Cell_14",1.067077
"2415",4035,3,5.833334,"Cell_14",1.04906
"2416",4036,3,6,"Cell_14",1.040469
"2417",4037,3,6.166667,"Cell_14",1.030615
"2418",4038,3,6.333334,"Cell_14",1.023351
"2419",4039,3,6.5,"Cell_14",1.025423
"2420",4040,3,6.666667,"Cell_14",1.022075
"2421",4041,3,6.833334,"Cell_14",1.023361
"2422",4042,3,7,"Cell_14",1.017306
"2423",4043,3,7.166667,"Cell_14",1.023647
"2424",4044,3,7.333334,"Cell_14",1.032639
"2425",4045,3,7.5,"Cell_14",1.029995
"2426",4046,3,7.666667,"Cell_14",1.031534
"2427",4047,3,7.833334,"Cell_14",1.027308
"2428",4048,3,8,"Cell_14",1.035282
"2429",4049,3,8.166667,"Cell_14",1.040508
"2430",4050,3,8.333333,"Cell_14",1.043623
"2431",4051,3,8.5,"Cell_14",1.038742
"2432",4052,3,8.666667,"Cell_14",1.032914
"2433",4053,3,8.833333,"Cell_14",1.033378
"2434",4054,3,9,"Cell_14",1.036913
"2435",4055,3,9.166667,"Cell_14",1.037118
"2436",4056,3,9.333333,"Cell_14",1.028248
"2437",4057,3,9.5,"Cell_14",1.040335
"2438",4058,3,9.666667,"Cell_14",1.034287
"2439",4059,3,9.833333,"Cell_14",1.035546
"2440",4060,3,10,"Cell_14",1.033909
"2441",4121,2,0,"Cell_15",0.9931722
"2442",4122,2,0.1666667,"Cell_15",0.9980425
"2443",4123,2,0.3333333,"Cell_15",1.007445
"2444",4124,2,0.5,"Cell_15",0.9995486
"2445",4125,2,0.6666667,"Cell_15",1.001804
"2446",4126,2,0.8333333,"Cell_15",1.008219
"2447",4127,2,1,"Cell_15",1.002679
"2448",4128,2,1.166667,"Cell_15",1.008949
"2449",4129,2,1.333333,"Cell_15",1.013318
"2450",4130,2,1.5,"Cell_15",1.016488
"2451",4131,2,1.666667,"Cell_15",1.014078
"2452",4132,2,1.833333,"Cell_15",1.016233
"2453",4133,2,2,"Cell_15",0.9961488
"2454",4134,2,2.166667,"Cell_15",0.999777
"2455",4135,2,2.333333,"Cell_15",0.9993157
"2456",4136,2,2.5,"Cell_15",1.009757
"2457",4137,2,2.666667,"Cell_15",1.01114
"2458",4138,2,2.833333,"Cell_15",1.018148
"2459",4139,2,3,"Cell_15",1.033586
"2460",4140,2,3.166667,"Cell_15",1.043254
"2461",4141,2,3.333333,"Cell_15",1.050349
"2462",4142,2,3.5,"Cell_15",1.055089
"2463",4143,2,3.666667,"Cell_15",1.065211
"2464",4144,2,3.833333,"Cell_15",1.069035
"2465",4145,2,4,"Cell_15",1.05952
"2466",4146,2,4.166667,"Cell_15",1.069262
"2467",4147,2,4.333334,"Cell_15",1.071347
"2468",4148,2,4.5,"Cell_15",1.077119
"2469",4149,2,4.666667,"Cell_15",1.081875
"2470",4150,2,4.833334,"Cell_15",1.091117
"2471",4151,2,5,"Cell_15",1.091282
"2472",4152,2,5.166667,"Cell_15",1.097049
"2473",4153,2,5.333334,"Cell_15",1.09694
"2474",4154,2,5.5,"Cell_15",1.098503
"2475",4155,2,5.666667,"Cell_15",1.099608
"2476",4156,2,5.833334,"Cell_15",1.099296
"2477",4157,2,6,"Cell_15",1.093944
"2478",4158,2,6.166667,"Cell_15",1.093944
"2479",4159,2,6.333334,"Cell_15",1.077005
"2480",4160,2,6.5,"Cell_15",1.076146
"2481",4161,2,6.666667,"Cell_15",1.082218
"2482",4162,2,6.833334,"Cell_15",1.083123
"2483",4163,2,7,"Cell_15",1.078986
"2484",4164,2,7.166667,"Cell_15",1.084459
"2485",4165,2,7.333334,"Cell_15",1.082508
"2486",4166,2,7.5,"Cell_15",1.085578
"2487",4167,2,7.666667,"Cell_15",1.074181
"2488",4168,2,7.833334,"Cell_15",1.076129
"2489",4169,2,8,"Cell_15",1.070177
"2490",4170,2,8.166667,"Cell_15",1.070062
"2491",4171,2,8.333333,"Cell_15",1.060496
"2492",4172,2,8.5,"Cell_15",1.059153
"2493",4173,2,8.666667,"Cell_15",1.049371
"2494",4174,2,8.833333,"Cell_15",1.043688
"2495",4175,2,9,"Cell_15",1.041717
"2496",4176,2,9.166667,"Cell_15",1.045371
"2497",4177,2,9.333333,"Cell_15",1.03743
"2498",4178,2,9.5,"Cell_15",1.031171
"2499",4179,2,9.666667,"Cell_15",1.033127
"2500",4180,2,9.833333,"Cell_15",1.034437
"2501",4181,2,10,"Cell_15",1.025919
"2502",4242,3,0,"Cell_15",1.008939
"2503",4243,3,0.1666667,"Cell_15",1.002604
"2504",4244,3,0.3333333,"Cell_15",1.002989
"2505",4245,3,0.5,"Cell_15",0.994302
"2506",4246,3,0.6666667,"Cell_15",0.9912844
"2507",4247,3,0.8333333,"Cell_15",0.9861535
"2508",4248,3,1,"Cell_15",0.9840785
"2509",4249,3,1.166667,"Cell_15",0.9964815
"2510",4250,3,1.333333,"Cell_15",0.9934517
"2511",4251,3,1.5,"Cell_15",0.9950312
"2512",4252,3,1.666667,"Cell_15",0.9978522
"2513",4253,3,1.833333,"Cell_15",0.9996405
"2514",4254,3,2,"Cell_15",1.027137
"2515",4255,3,2.166667,"Cell_15",1.08802
"2516",4256,3,2.333333,"Cell_15",1.108829
"2517",4257,3,2.5,"Cell_15",1.118407
"2518",4258,3,2.666667,"Cell_15",1.121253
"2519",4259,3,2.833333,"Cell_15",1.10534
"2520",4260,3,3,"Cell_15",1.111424
"2521",4261,3,3.166667,"Cell_15",1.11548
"2522",4262,3,3.333333,"Cell_15",1.115719
"2523",4263,3,3.5,"Cell_15",1.134287
"2524",4264,3,3.666667,"Cell_15",1.144823
"2525",4265,3,3.833333,"Cell_15",1.15918
"2526",4266,3,4,"Cell_15",1.163398
"2527",4267,3,4.166667,"Cell_15",1.162916
"2528",4268,3,4.333334,"Cell_15",1.159031
"2529",4269,3,4.5,"Cell_15",1.160103
"2530",4270,3,4.666667,"Cell_15",1.147777
"2531",4271,3,4.833334,"Cell_15",1.137607
"2532",4272,3,5,"Cell_15",1.122251
"2533",4273,3,5.166667,"Cell_15",1.110892
"2534",4274,3,5.333334,"Cell_15",1.095434
"2535",4275,3,5.5,"Cell_15",1.074875
"2536",4276,3,5.666667,"Cell_15",1.067711
"2537",4277,3,5.833334,"Cell_15",1.048886
"2538",4278,3,6,"Cell_15",1.042291
"2539",4279,3,6.166667,"Cell_15",1.039448
"2540",4280,3,6.333334,"Cell_15",1.034683
"2541",4281,3,6.5,"Cell_15",1.036783
"2542",4282,3,6.666667,"Cell_15",1.036738
"2543",4283,3,6.833334,"Cell_15",1.042633
"2544",4284,3,7,"Cell_15",1.03675
"2545",4285,3,7.166667,"Cell_15",1.043608
"2546",4286,3,7.333334,"Cell_15",1.04925
"2547",4287,3,7.5,"Cell_15",1.05258
"2548",4288,3,7.666667,"Cell_15",1.056768
"2549",4289,3,7.833334,"Cell_15",1.058151
"2550",4290,3,8,"Cell_15",1.062698
"2551",4291,3,8.166667,"Cell_15",1.069109
"2552",4292,3,8.333333,"Cell_15",1.077277
"2553",4293,3,8.5,"Cell_15",1.070375
"2554",4294,3,8.666667,"Cell_15",1.072254
"2555",4295,3,8.833333,"Cell_15",1.079092
"2556",4296,3,9,"Cell_15",1.083217
"2557",4297,3,9.166667,"Cell_15",1.08849
"2558",4298,3,9.333333,"Cell_15",1.081542
"2559",4299,3,9.5,"Cell_15",1.092607
"2560",4300,3,9.666667,"Cell_15",1.089048
"2561",4301,3,9.833333,"Cell_15",1.091829
"2562",4302,3,10,"Cell_15",1.094858
"2563",4363,2,0,"Cell_16",0.9918481
"2564",4364,2,0.1666667,"Cell_16",0.9974822
"2565",4365,2,0.3333333,"Cell_16",1.007369
"2566",4366,2,0.5,"Cell_16",1.001886
"2567",4367,2,0.6666667,"Cell_16",1.00143
"2568",4368,2,0.8333333,"Cell_16",1.009275
"2569",4369,2,1,"Cell_16",1.00037
"2570",4370,2,1.166667,"Cell_16",1.007345
"2571",4371,2,1.333333,"Cell_16",1.008127
"2572",4372,2,1.5,"Cell_16",1.007902
"2573",4373,2,1.666667,"Cell_16",1.006918
"2574",4374,2,1.833333,"Cell_16",1.00884
"2575",4375,2,2,"Cell_16",0.9825976
"2576",4376,2,2.166667,"Cell_16",0.9877548
"2577",4377,2,2.333333,"Cell_16",0.9907157
"2578",4378,2,2.5,"Cell_16",1.004791
"2579",4379,2,2.666667,"Cell_16",1.008469
"2580",4380,2,2.833333,"Cell_16",1.018157
"2581",4381,2,3,"Cell_16",1.030037
"2582",4382,2,3.166667,"Cell_16",1.033786
"2583",4383,2,3.333333,"Cell_16",1.031323
"2584",4384,2,3.5,"Cell_16",1.03415
"2585",4385,2,3.666667,"Cell_16",1.039928
"2586",4386,2,3.833333,"Cell_16",1.038084
"2587",4387,2,4,"Cell_16",1.028248
"2588",4388,2,4.166667,"Cell_16",1.033243
"2589",4389,2,4.333334,"Cell_16",1.032475
"2590",4390,2,4.5,"Cell_16",1.034114
"2591",4391,2,4.666667,"Cell_16",1.037521
"2592",4392,2,4.833334,"Cell_16",1.042688
"2593",4393,2,5,"Cell_16",1.037609
"2594",4394,2,5.166667,"Cell_16",1.035706
"2595",4395,2,5.333334,"Cell_16",1.038702
"2596",4396,2,5.5,"Cell_16",1.036326
"2597",4397,2,5.666667,"Cell_16",1.037955
"2598",4398,2,5.833334,"Cell_16",1.036777
"2599",4399,2,6,"Cell_16",1.034163
"2600",4400,2,6.166667,"Cell_16",1.034163
"2601",4401,2,6.333334,"Cell_16",1.024077
"2602",4402,2,6.5,"Cell_16",1.021442
"2603",4403,2,6.666667,"Cell_16",1.026126
"2604",4404,2,6.833334,"Cell_16",1.025065
"2605",4405,2,7,"Cell_16",1.019289
"2606",4406,2,7.166667,"Cell_16",1.020032
"2607",4407,2,7.333334,"Cell_16",1.009993
"2608",4408,2,7.5,"Cell_16",1.013249
"2609",4409,2,7.666667,"Cell_16",1.002037
"2610",4410,2,7.833334,"Cell_16",1.006183
