,id,Time,Sample,Value
3415,Rac1,9.833333,Cell_25,0.9723305
3416,Rac1,10,Cell_25,0.9541778
3417,Rac1,0,Cell_26,0.9954534
3418,Rac1,0.1666667,Cell_26,0.9973828
3419,Rac1,0.3333333,Cell_26,0.9987581
3420,Rac1,0.5,Cell_26,1.005647
3421,Rac1,0.6666667,Cell_26,1.002834
3422,Rac1,0.8333333,Cell_26,1.002236
3423,Rac1,1,Cell_26,1.003663
3424,Rac1,1.166667,Cell_26,1.005498
3425,Rac1,1.333333,Cell_26,1.005264
3426,Rac1,1.5,Cell_26,1.002831
3427,Rac1,1.666667,Cell_26,1.003422
3428,Rac1,1.833333,Cell_26,0.9972941
3429,Rac1,2,Cell_26,0.9961997
3430,Rac1,2.166667,Cell_26,0.9918662
3431,Rac1,2.333333,Cell_26,0.9803269
3432,Rac1,2.5,Cell_26,0.9579002
3433,Rac1,2.666667,Cell_26,0.9470675
3434,Rac1,2.833333,Cell_26,0.9442937
3435,Rac1,3,Cell_26,0.9489762
3436,Rac1,3.166667,Cell_26,0.9601558
3437,Rac1,3.333333,Cell_26,0.9699739
3438,Rac1,3.5,Cell_26,0.9842551
3439,Rac1,3.666667,Cell_26,0.9963511
3440,Rac1,3.833333,Cell_26,1.00462
3441,Rac1,4,Cell_26,1.016286
3442,Rac1,4.166667,Cell_26,1.023709
3443,Rac1,4.333334,Cell_26,1.030123
3444,Rac1,4.5,Cell_26,1.040398
3445,Rac1,4.666667,Cell_26,1.038846
3446,Rac1,4.833334,Cell_26,1.041336
3447,Rac1,5,Cell_26,1.043522
3448,Rac1,5.166667,Cell_26,1.041579
3449,Rac1,5.333334,Cell_26,1.040783
3450,Rac1,5.5,Cell_26,1.040589
3451,Rac1,5.666667,Cell_26,1.042795
3452,Rac1,5.833334,Cell_26,1.039899
3453,Rac1,6,Cell_26,1.035697
3454,Rac1,6.166667,Cell_26,1.036376
3455,Rac1,6.333334,Cell_26,1.034806
3456,Rac1,6.5,Cell_26,1.036604
3457,Rac1,6.666667,Cell_26,1.038387
3458,Rac1,6.833334,Cell_26,1.030547
3459,Rac1,7,Cell_26,1.033701
3460,Rac1,7.166667,Cell_26,1.035722
3461,Rac1,7.333334,Cell_26,1.035555
3462,Rac1,7.5,Cell_26,1.032905
3463,Rac1,7.666667,Cell_26,1.027528
3464,Rac1,7.833334,Cell_26,1.024185
3465,Rac1,8,Cell_26,1.025447
3466,Rac1,8.166667,Cell_26,1.020495
3467,Rac1,8.333333,Cell_26,1.017719
3468,Rac1,8.5,Cell_26,1.015562
3469,Rac1,8.666667,Cell_26,1.013687
3470,Rac1,8.833333,Cell_26,1.013325
3471,Rac1,9,Cell_26,1.01548
3472,Rac1,9.166667,Cell_26,1.01658
3473,Rac1,9.333333,Cell_26,1.017555
3474,Rac1,9.5,Cell_26,1.015715
3475,Rac1,9.666667,Cell_26,1.012241
3476,Rac1,9.833333,Cell_26,1.019264
3477,Rac1,10,Cell_26,1.013216
3478,Rac1,0,Cell_27,1.002506
3479,Rac1,0.1666667,Cell_27,0.994458
3480,Rac1,0.3333333,Cell_27,0.9935282
3481,Rac1,0.5,Cell_27,1.006554
3482,Rac1,0.6666667,Cell_27,1.003107
3483,Rac1,0.8333333,Cell_27,1.000795
3484,Rac1,1,Cell_27,1.005498
3485,Rac1,1.166667,Cell_27,1.003656
3486,Rac1,1.333333,Cell_27,1.004156
3487,Rac1,1.5,Cell_27,0.9939898
3488,Rac1,1.666667,Cell_27,1.003214
3489,Rac1,1.833333,Cell_27,1.003562
3490,Rac1,2,Cell_27,0.9538341
3491,Rac1,2.166667,Cell_27,0.9482272
3492,Rac1,2.333333,Cell_27,0.9451561
3493,Rac1,2.5,Cell_27,0.9199365
3494,Rac1,2.666667,Cell_27,0.9131786
3495,Rac1,2.833333,Cell_27,0.9094085
3496,Rac1,3,Cell_27,0.914196
3497,Rac1,3.166667,Cell_27,0.917094
3498,Rac1,3.333333,Cell_27,0.9190124
3499,Rac1,3.5,Cell_27,0.9231222
3500,Rac1,3.666667,Cell_27,0.9342914
3501,Rac1,3.833333,Cell_27,0.9304425
3502,Rac1,4,Cell_27,0.9456775
3503,Rac1,4.166667,Cell_27,0.9430275
3504,Rac1,4.333334,Cell_27,0.9478822
3505,Rac1,4.5,Cell_27,0.9593293
3506,Rac1,4.666667,Cell_27,0.9571569
3507,Rac1,4.833334,Cell_27,0.9648046
3508,Rac1,5,Cell_27,0.9707226
3509,Rac1,5.166667,Cell_27,0.9593455
3510,Rac1,5.333334,Cell_27,0.9666287
3511,Rac1,5.5,Cell_27,0.9738362
3512,Rac1,5.666667,Cell_27,0.9832931
3513,Rac1,5.833334,Cell_27,0.976256
3514,Rac1,6,Cell_27,0.9665287
3515,Rac1,6.166667,Cell_27,0.9687771
3516,Rac1,6.333334,Cell_27,0.9733952
3517,Rac1,6.5,Cell_27,0.9682493
3518,Rac1,6.666667,Cell_27,0.9708778
3519,Rac1,6.833334,Cell_27,0.9708237
3520,Rac1,7,Cell_27,0.9822996
3521,Rac1,7.166667,Cell_27,0.9747127
3522,Rac1,7.333334,Cell_27,0.9774474
3523,Rac1,7.5,Cell_27,0.9777532
3524,Rac1,7.666667,Cell_27,0.9679247
3525,Rac1,7.833334,Cell_27,0.9654701
3526,Rac1,8,Cell_27,0.9691601
3527,Rac1,8.166667,Cell_27,0.9713258
3528,Rac1,8.333333,Cell_27,0.9681658
3529,Rac1,8.5,Cell_27,0.971072
3530,Rac1,8.666667,Cell_27,0.9644443
3531,Rac1,8.833333,Cell_27,0.9585641
3532,Rac1,9,Cell_27,0.9718466
3533,Rac1,9.166667,Cell_27,0.9691913
3534,Rac1,9.333333,Cell_27,0.9762372
3535,Rac1,9.5,Cell_27,0.963351
3536,Rac1,9.666667,Cell_27,0.9640371
3537,Rac1,9.833333,Cell_27,0.9818698
3538,Rac1,10,Cell_27,0.947426
3539,Rac1,0,Cell_28,0.9957569
3540,Rac1,0.1666667,Cell_28,0.9952635
3541,Rac1,0.3333333,Cell_28,0.9976221
3542,Rac1,0.5,Cell_28,1.006809
3543,Rac1,0.6666667,Cell_28,1.004656
3544,Rac1,0.8333333,Cell_28,1.007329
3545,Rac1,1,Cell_28,1.013324
3546,Rac1,1.166667,Cell_28,1.013394
3547,Rac1,1.333333,Cell_28,1.01562
3548,Rac1,1.5,Cell_28,1.011562
3549,Rac1,1.666667,Cell_28,1.015102
3550,Rac1,1.833333,Cell_28,1.016316
3551,Rac1,2,Cell_28,1.002746
3552,Rac1,2.166667,Cell_28,1.002689
3553,Rac1,2.333333,Cell_28,1.003227
3554,Rac1,2.5,Cell_28,0.9949434
3555,Rac1,2.666667,Cell_28,0.9913024
3556,Rac1,2.833333,Cell_28,0.9889985
3557,Rac1,3,Cell_28,0.9910373
3558,Rac1,3.166667,Cell_28,0.9916368
3559,Rac1,3.333333,Cell_28,0.9938453
3560,Rac1,3.5,Cell_28,0.9948399
3561,Rac1,3.666667,Cell_28,0.998429
3562,Rac1,3.833333,Cell_28,0.996886
3563,Rac1,4,Cell_28,1.002978
3564,Rac1,4.166667,Cell_28,1.001371
3565,Rac1,4.333334,Cell_28,1.002086
3566,Rac1,4.5,Cell_28,1.007588
3567,Rac1,4.666667,Cell_28,1.005506
3568,Rac1,4.833334,Cell_28,1.006457
3569,Rac1,5,Cell_28,1.008117
3570,Rac1,5.166667,Cell_28,1.003938
3571,Rac1,5.333334,Cell_28,1.004775
3572,Rac1,5.5,Cell_28,1.004299
3573,Rac1,5.666667,Cell_28,1.008264
3574,Rac1,5.833334,Cell_28,1.006053
3575,Rac1,6,Cell_28,1.002898
3576,Rac1,6.166667,Cell_28,1.004687
3577,Rac1,6.333334,Cell_28,1.007092
3578,Rac1,6.5,Cell_28,1.006516
3579,Rac1,6.666667,Cell_28,1.004505
3580,Rac1,6.833334,Cell_28,1.003826
3581,Rac1,7,Cell_28,1.00859
3582,Rac1,7.166667,Cell_28,1.007772
3583,Rac1,7.333334,Cell_28,1.009258
3584,Rac1,7.5,Cell_28,1.008084
3585,Rac1,7.666667,Cell_28,1.006193
3586,Rac1,7.833334,Cell_28,1.005197
3587,Rac1,8,Cell_28,1.007748
3588,Rac1,8.166667,Cell_28,1.007712
3589,Rac1,8.333333,Cell_28,1.007353
3590,Rac1,8.5,Cell_28,1.008882
3591,Rac1,8.666667,Cell_28,1.0102
3592,Rac1,8.833333,Cell_28,1.006467
3593,Rac1,9,Cell_28,1.008149
3594,Rac1,9.166667,Cell_28,1.008304
3595,Rac1,9.333333,Cell_28,1.009952
3596,Rac1,9.5,Cell_28,1.008526
3597,Rac1,9.666667,Cell_28,1.004311
3598,Rac1,9.833333,Cell_28,0.9968327
3599,Rac1,10,Cell_28,0.9926102
3600,Rac1,0,Cell_29,0.9852318
3601,Rac1,0.1666667,Cell_29,0.993184
3602,Rac1,0.3333333,Cell_29,1.001023
3603,Rac1,0.5,Cell_29,1.013999
3604,Rac1,0.6666667,Cell_29,1.007085
3605,Rac1,0.8333333,Cell_29,1.012891
3606,Rac1,1,Cell_29,1.029736
3607,Rac1,1.166667,Cell_29,1.03252
3608,Rac1,1.333333,Cell_29,1.031041
3609,Rac1,1.5,Cell_29,1.034427
3610,Rac1,1.666667,Cell_29,1.023911
3611,Rac1,1.833333,Cell_29,1.042721
3612,Rac1,2,Cell_29,1.007854
3613,Rac1,2.166667,Cell_29,0.9603
3614,Rac1,2.333333,Cell_29,0.914561
3615,Rac1,2.5,Cell_29,0.8718964
3616,Rac1,2.666667,Cell_29,0.8601299
3617,Rac1,2.833333,Cell_29,0.8550339
3618,Rac1,3,Cell_29,0.8532435
3619,Rac1,3.166667,Cell_29,0.8593594
3620,Rac1,3.333333,Cell_29,0.8550097
3621,Rac1,3.5,Cell_29,0.8667322
3622,Rac1,3.666667,Cell_29,0.8759091
3623,Rac1,3.833333,Cell_29,0.8899884
3624,Rac1,4,Cell_29,0.9074535
3625,Rac1,4.166667,Cell_29,0.8981617
3626,Rac1,4.333334,Cell_29,0.9194172
3627,Rac1,4.5,Cell_29,0.9139188
3628,Rac1,4.666667,Cell_29,0.9099886
3629,Rac1,4.833334,Cell_29,0.9148143
3630,Rac1,5,Cell_29,0.9300816
3631,Rac1,5.166667,Cell_29,0.9254504
3632,Rac1,5.333334,Cell_29,0.9326753
3633,Rac1,5.5,Cell_29,0.9356363
3634,Rac1,5.666667,Cell_29,0.9268897
3635,Rac1,5.833334,Cell_29,0.9205601
3636,Rac1,6,Cell_29,0.9189884
3637,Rac1,6.166667,Cell_29,0.9158857
3638,Rac1,6.333334,Cell_29,0.9150819
3639,Rac1,6.5,Cell_29,0.9191311
3640,Rac1,6.666667,Cell_29,0.9298462
3641,Rac1,6.833334,Cell_29,0.9246224
3642,Rac1,7,Cell_29,0.9271272
3643,Rac1,7.166667,Cell_29,0.9036903
3644,Rac1,7.333334,Cell_29,0.9146875
3645,Rac1,7.5,Cell_29,0.9236324
3646,Rac1,7.666667,Cell_29,0.9034582
3647,Rac1,7.833334,Cell_29,0.8961757
3648,Rac1,8,Cell_29,0.913113
3649,Rac1,8.166667,Cell_29,0.9050751
3650,Rac1,8.333333,Cell_29,0.8977134
3651,Rac1,8.5,Cell_29,0.8952188
3652,Rac1,8.666667,Cell_29,0.8963006
3653,Rac1,8.833333,Cell_29,0.9058955
3654,Rac1,9,Cell_29,0.893211
3655,Rac1,9.166667,Cell_29,0.885733
3656,Rac1,9.333333,Cell_29,0.8884732
3657,Rac1,9.5,Cell_29,0.8861674
3658,Rac1,9.666667,Cell_29,0.8853418
3659,Rac1,9.833333,Cell_29,0.8863643
3660,Rac1,10,Cell_29,0.8822672
3661,Rac1,0,Cell_30,1.000745
3662,Rac1,0.1666667,Cell_30,1.003006
3663,Rac1,0.3333333,Cell_30,0.9998598
3664,Rac1,0.5,Cell_30,0.996888
3665,Rac1,0.6666667,Cell_30,0.9995161
3666,Rac1,0.8333333,Cell_30,1.000025
3667,Rac1,1,Cell_30,0.9978557
3668,Rac1,1.166667,Cell_30,0.9979929
3669,Rac1,1.333333,Cell_30,0.9994158
3670,Rac1,1.5,Cell_30,1.001424
3671,Rac1,1.666667,Cell_30,0.9936152
3672,Rac1,1.833333,Cell_30,1.002711
3673,Rac1,2,Cell_30,0.9862127
3674,Rac1,2.166667,Cell_30,0.9793868
3675,Rac1,2.333333,Cell_30,0.9670583
3676,Rac1,2.5,Cell_30,0.9533483
3677,Rac1,2.666667,Cell_30,0.9464626
3678,Rac1,2.833333,Cell_30,0.943367
3679,Rac1,3,Cell_30,0.9424267
3680,Rac1,3.166667,Cell_30,0.9488707
3681,Rac1,3.333333,Cell_30,0.9488491
3682,Rac1,3.5,Cell_30,0.9584838
3683,Rac1,3.666667,Cell_30,0.9538901
3684,Rac1,3.833333,Cell_30,0.9552758
3685,Rac1,4,Cell_30,0.9592925
3686,Rac1,4.166667,Cell_30,0.9561064
3687,Rac1,4.333334,Cell_30,0.9625953
3688,Rac1,4.5,Cell_30,0.9674997
3689,Rac1,4.666667,Cell_30,0.9609485
3690,Rac1,4.833334,Cell_30,0.9727911
3691,Rac1,5,Cell_30,0.9630925
3692,Rac1,5.166667,Cell_30,0.9662599
3693,Rac1,5.333334,Cell_30,0.962796
3694,Rac1,5.5,Cell_30,0.9588624
3695,Rac1,5.666667,Cell_30,0.9590213
3696,Rac1,5.833334,Cell_30,0.9626102
3697,Rac1,6,Cell_30,0.9579453
3698,Rac1,6.166667,Cell_30,0.9596367
3699,Rac1,6.333334,Cell_30,0.9608538
3700,Rac1,6.5,Cell_30,0.9520309
3701,Rac1,6.666667,Cell_30,0.9520757
3702,Rac1,6.833334,Cell_30,0.9494191
3703,Rac1,7,Cell_30,0.9503708
3704,Rac1,7.166667,Cell_30,0.9504811
3705,Rac1,7.333334,Cell_30,0.9545357
3706,Rac1,7.5,Cell_30,0.9531808
3707,Rac1,7.666667,Cell_30,0.9483753
3708,Rac1,7.833334,Cell_30,0.9515554
3709,Rac1,8,Cell_30,0.9533592
3710,Rac1,8.166667,Cell_30,0.9479271
3711,Rac1,8.333333,Cell_30,0.9481968
3712,Rac1,8.5,Cell_30,0.9498384
3713,Rac1,8.666667,Cell_30,0.9509859
3714,Rac1,8.833333,Cell_30,0.9518035
3715,Rac1,9,Cell_30,0.9505373
3716,Rac1,9.166667,Cell_30,0.9530739
3717,Rac1,9.333333,Cell_30,0.948305
3718,Rac1,9.5,Cell_30,0.9482898
3719,Rac1,9.666667,Cell_30,0.9462644
3720,Rac1,9.833333,Cell_30,0.943297
3721,Rac1,10,Cell_30,0.941548
3722,Rac1,0,Cell_31,0.9927866
3723,Rac1,0.1666667,Cell_31,0.997789
3724,Rac1,0.3333333,Cell_31,1.002921
3725,Rac1,0.5,Cell_31,1.002606
3726,Rac1,0.6666667,Cell_31,1.00391
3727,Rac1,0.8333333,Cell_31,1.002526
3728,Rac1,1,Cell_31,0.9934455
3729,Rac1,1.166667,Cell_31,1.007088
3730,Rac1,1.333333,Cell_31,1.010758
3731,Rac1,1.5,Cell_31,1.016979
3732,Rac1,1.666667,Cell_31,1.008522
3733,Rac1,1.833333,Cell_31,1.01041
3734,Rac1,2,Cell_31,0.9721453
3735,Rac1,2.166667,Cell_31,0.9505944
3736,Rac1,2.333333,Cell_31,0.9307787
3737,Rac1,2.5,Cell_31,0.9168516
3738,Rac1,2.666667,Cell_31,0.9066758
3739,Rac1,2.833333,Cell_31,0.9162456
3740,Rac1,3,Cell_31,0.9089794
3741,Rac1,3.166667,Cell_31,0.9142097
3742,Rac1,3.333333,Cell_31,0.9089028
3743,Rac1,3.5,Cell_31,0.9158209
3744,Rac1,3.666667,Cell_31,0.919354
3745,Rac1,3.833333,Cell_31,0.9256209
3746,Rac1,4,Cell_31,0.9195542
3747,Rac1,4.166667,Cell_31,0.9303176
3748,Rac1,4.333334,Cell_31,0.9317683
3749,Rac1,4.5,Cell_31,0.9249396
3750,Rac1,4.666667,Cell_31,0.9399337
3751,Rac1,4.833334,Cell_31,0.9384044
3752,Rac1,5,Cell_31,0.9378793
3753,Rac1,5.166667,Cell_31,0.9377448
3754,Rac1,5.333334,Cell_31,0.9452311
3755,Rac1,5.5,Cell_31,0.9402542
3756,Rac1,5.666667,Cell_31,0.9428439
3757,Rac1,5.833334,Cell_31,0.941999
3758,Rac1,6,Cell_31,0.9348922
3759,Rac1,6.166667,Cell_31,0.9392077
3760,Rac1,6.333334,Cell_31,0.9332153
3761,Rac1,6.5,Cell_31,0.9413773
3762,Rac1,6.666667,Cell_31,0.9413942
3763,Rac1,6.833334,Cell_31,0.9365938
3764,Rac1,7,Cell_31,0.9322884
3765,Rac1,7.166667,Cell_31,0.933965
3766,Rac1,7.333334,Cell_31,0.9380855
3767,Rac1,7.5,Cell_31,0.9366631
3768,Rac1,7.666667,Cell_31,0.9311574
3769,Rac1,7.833334,Cell_31,0.9269406
3770,Rac1,8,Cell_31,0.9323128
3771,Rac1,8.166667,Cell_31,0.9354146
3772,Rac1,8.333333,Cell_31,0.9342558
3773,Rac1,8.5,Cell_31,0.9275
3774,Rac1,8.666667,Cell_31,0.9352739
3775,Rac1,8.833333,Cell_31,0.9243972
3776,Rac1,9,Cell_31,0.9269882
3777,Rac1,9.166667,Cell_31,0.9248781
3778,Rac1,9.333333,Cell_31,0.9242507
3779,Rac1,9.5,Cell_31,0.9246913
3780,Rac1,9.666667,Cell_31,0.9178477
3781,Rac1,9.833333,Cell_31,0.9277375
3782,Rac1,10,Cell_31,0.9339905
3783,Rac1,0,Cell_32,0.9871355
3784,Rac1,0.1666667,Cell_32,1.002811
3785,Rac1,0.3333333,Cell_32,0.998534
3786,Rac1,0.5,Cell_32,1.003967
3787,Rac1,0.6666667,Cell_32,1.007655
3788,Rac1,0.8333333,Cell_32,0.9998251
3789,Rac1,1,Cell_32,0.9966897
3790,Rac1,1.166667,Cell_32,1.005137
3791,Rac1,1.333333,Cell_32,1.01559
3792,Rac1,1.5,Cell_32,1.021798
3793,Rac1,1.666667,Cell_32,1.012658
3794,Rac1,1.833333,Cell_32,1.032
3795,Rac1,2,Cell_32,0.9722135
3796,Rac1,2.166667,Cell_32,0.9627833
3797,Rac1,2.333333,Cell_32,0.9558535
3798,Rac1,2.5,Cell_32,0.9526479
3799,Rac1,2.666667,Cell_32,0.9453185
3800,Rac1,2.833333,Cell_32,0.9552513
3801,Rac1,3,Cell_32,0.9513211
3802,Rac1,3.166667,Cell_32,0.9534195
3803,Rac1,3.333333,Cell_32,0.9494448
3804,Rac1,3.5,Cell_32,0.9632027
3805,Rac1,3.666667,Cell_32,0.9647754
3806,Rac1,3.833333,Cell_32,0.9635709
3807,Rac1,4,Cell_32,0.9592522
3808,Rac1,4.166667,Cell_32,0.9701145
3809,Rac1,4.333334,Cell_32,0.9647179
3810,Rac1,4.5,Cell_32,0.9564682
3811,Rac1,4.666667,Cell_32,0.9689384
3812,Rac1,4.833334,Cell_32,0.9746226
3813,Rac1,5,Cell_32,0.9636259
3814,Rac1,5.166667,Cell_32,0.9623694
3815,Rac1,5.333334,Cell_32,0.9696396
3816,Rac1,5.5,Cell_32,0.9677165
3817,Rac1,5.666667,Cell_32,0.9628889
3818,Rac1,5.833334,Cell_32,0.9683449
3819,Rac1,6,Cell_32,0.9591884
3820,Rac1,6.166667,Cell_32,0.9605478
3821,Rac1,6.333334,Cell_32,0.9589743
3822,Rac1,6.5,Cell_32,0.9651521
3823,Rac1,6.666667,Cell_32,0.9788364
3824,Rac1,6.833334,Cell_32,0.9674341
3825,Rac1,7,Cell_32,0.9590833
3826,Rac1,7.166667,Cell_32,0.9619842
3827,Rac1,7.333334,Cell_32,0.9672446
3828,Rac1,7.5,Cell_32,0.9605205
3829,Rac1,7.666667,Cell_32,0.9552717
3830,Rac1,7.833334,Cell_32,0.9558017
3831,Rac1,8,Cell_32,0.9611806
3832,Rac1,8.166667,Cell_32,0.9659763
3833,Rac1,8.333333,Cell_32,0.9636364
3834,Rac1,8.5,Cell_32,0.94984
3835,Rac1,8.666667,Cell_32,0.9705352
3836,Rac1,8.833333,Cell_32,0.9573228
3837,Rac1,9,Cell_32,0.9605365
3838,Rac1,9.166667,Cell_32,0.964645
3839,Rac1,9.333333,Cell_32,0.9636959
3840,Rac1,9.5,Cell_32,0.9598053
3841,Rac1,9.666667,Cell_32,0.953367
3842,Rac1,9.833333,Cell_32,0.9540753
3843,Rac1,10,Cell_32,0.9748992
